Villepinte,FR,,,Villepinte
Villepreux,FR,,,Villepreux
Villereal,FR,,,Villereal
Villerest,FR,,,Villerest
Villereversure,FR,,,Villereversure
Villeron,FR,,,Villeron
Villers,FR,,,Villers
Villers-au-Flos,FR,,,Villers-au-Flos
Villers-Aux-Noeuds,FR,,,Villers-Aux-Noeuds
Villers-Bocage,FR,,,Villers-Bocage
Villers-Bretonneux,FR,,,Villers-Bretonneux
Villers-Carbonnel,FR,,,Villers-Carbonnel
Villers-Cotterets,FR,,,Villers-Cotterets
Villers-Ecalles,FR,,,Villers-Ecalles
Villersexel,FR,,,Villersexel
Villers-Faucon,FR,,,Villers-Faucon
Villers-Franqueux,FR,,,Villers-Franqueux
Villers-la-Faye,FR,,,Villers-la-Faye
Villers-la-Montagne,FR,,,Villers-la-Montagne
Villers-le-Chateau,FR,,,Villers-le-Chateau
Villers-le-Lac,FR,,,Villers-le-Lac
Villers-le-Rond,FR,,,Villers-le-Rond
Villers-le-Sec,FR,,,Villers-le-Sec
Villers-le-Sec,FR,,,Villers-le-Sec
Villers-le-Sec,FR,,,Villers-le-Sec
Villers-le-Sec,FR,,,Villers-le-Sec
Villers-les-Nancy,FR,,,Villers-les-Nancy
Villers-les-Pots,FR,,,Villers-les-Pots
Villers-Marmery,FR,,,Villers-Marmery
Villers-Outreaux,FR,,,Villers-Outreaux
Villers-Saint-Martin,FR,,,Villers-Saint-Martin
Villers-Saint-Paul,FR,,,Villers-Saint-Paul
Villers-Saint-Sepulcre,FR,,,Villers-Saint-Sepulcre
Villers-Semeuse,FR,,,Villers-Semeuse
Villers-sous-Chatillon,FR,,,Villers-sous-Chatillon
Villers-sous-Saint-Leu,FR,,,Villers-sous-Saint-Leu
Villers-sur-Fere,FR,,,Villers-sur-Fere
Villers-sur-Mer,FR,,,Villers-sur-Mer
Villers-sur-Saulnot,FR,,,Villers-sur-Saulnot
Villerupt,FR,,,Villerupt
Villesequelande,FR,,,Villesequelande
Villesiscle,FR,,,Villesiscle
Ville-sous-Anjou,FR,,,Ville-sous-Anjou
Villespassans,FR,,,Villespassans
Villes-sur-Auzon,FR,,,Villes-sur-Auzon
Ville-sur-Arce,FR,,,Ville-sur-Arce
Ville-sur-Illon,FR,,,Ville-sur-Illon
Ville-sur-Jarnioux,FR,,,Ville-sur-Jarnioux
Villetaneuse,FR,,,Villetaneuse
Villetoureix,FR,,,Villetoureix
Villette,FR,,,Villette
Villette,FR,,,Villette
Villette-d'Anthon,FR,,,Villette-d'Anthon
Villette-de-Vienne,FR,,,Villette-de-Vienne
Villette-les-Arbois,FR,,,Villette-les-Arbois
Villette-sur-Aube,FR,,,Villette-sur-Aube
Villeurbanne,FR,,,Villeurbanne
Villevallier,FR,,,Villevallier
Villevaude,FR,,,Villevaude
Villevenard,FR,,,Villevenard
Villeveque,FR,,,Villeveque
Villeveyrac,FR,,,Villeveyrac
Villevieille,FR,,,Villevieille
Villevocance,FR,,,Villevocance
Villey-Saint-Etienne,FR,,,Villey-Saint-Etienne
Villie-Morgon,FR,,,Villie-Morgon
Villiers,FR,,,Villiers
Villiers-aux-Chenes,FR,,,Villiers-aux-Chenes
Villiers-Charlemagne,FR,,,Villiers-Charlemagne
Villiers-Couture,FR,,,Villiers-Couture
Villiers-le-Bacle,FR,,,Villiers-le-Bacle
Villiers-le-Bel,FR,,,Villiers-le-Bel
Villiers-le-Morhier,FR,,,Villiers-le-Morhier
Villiers-le-Sec,FR,,,Villiers-le-Sec
Villiers-Saint-Denis,FR,,,Villiers-Saint-Denis
Villiers-Saint-Frederic,FR,,,Villiers-Saint-Frederic
Villiers-sous-Mortagne,FR,,,Villiers-sous-Mortagne
Villiers-sur-Loir,FR,,,Villiers-sur-Loir
Villiers-sur-Marne,FR,,,Villiers-sur-Marne
Villiers-sur-Marne,FR,,,Villiers-sur-Marne
Villieu-Loyes-Mollon,FR,,,Villieu-Loyes-Mollon
Villons-les-Buissons,FR,,,Villons-les-Buissons
Villy,FR,,,Villy
Villy-le-Moutier,FR,,,Villy-le-Moutier
Villy-Le-Pelloux,FR,,,Villy-Le-Pelloux
Vimines,FR,,,Vimines
Vimoutiers,FR,,,Vimoutiers
Vimy,FR,,,Vimy
Vinassan,FR,,,Vinassan
Vinay,FR,,,Vinay
Vinca,FR,,,Vinca
Vincelles,FR,,,Vincelles
Vincelles,FR,,,Vincelles
Vincennes,FR,,,Vincennes
Vincey,FR,,,Vincey
Vinchy,FR,,,Vinchy
Vineuil,FR,,,Vineuil
Vineuil-Saint-Firmin,FR,,,Vineuil-Saint-Firmin
Vinezac,FR,,,Vinezac
Vingrau,FR,,,Vingrau
Vinon,FR,,,Vinon
Vinsobres,FR,,,Vinsobres
Vinzelles,FR,,,Vinzelles
Viodos-Abense-de-Bas,FR,,,Viodos-Abense-de-Bas
Violaines,FR,,,Violaines
Violay,FR,,,Violay
Violes,FR,,,Violes
Viols-le-Fort,FR,,,Viols-le-Fort
Vion,FR,,,Vion
Viotte/Besancon,FR,,,Viotte/Besancon
Virac,FR,,,Virac
Virazeil,FR,,,Virazeil
Vire,FR,,,Vire
Vire,FR,,,Vire
Vire-sur-Lot,FR,,,Vire-sur-Lot
Vireux-Molhain,FR,,,Vireux-Molhain
Vireux-Wallerand,FR,,,Vireux-Wallerand
Virey,FR,,,Virey
Virey-le-Grand,FR,,,Virey-le-Grand
Viriat,FR,,,Viriat
Virieu,FR,,,Virieu
Virignin,FR,,,Virignin
Viriville,FR,,,Viriville
Viroflay,FR,,,Viroflay
Virollet,FR,,,Virollet
Virsac,FR,,,Virsac
Virville,FR,,,Virville
Viry,FR,,,Viry
Viry-Chatillon,FR,,,Viry-Chatillon
Viry-Noureuil,FR,,,Viry-Noureuil
Visan,FR,,,Visan
Viscomtat,FR,,,Viscomtat
Vis-en-Artois,FR,,,Vis-en-Artois
Viterne,FR,,,Viterne
Vitre,FR,,,Vitre
Vitre,FR,,,Vitre
Vitrey-sur-Mance,FR,,,Vitrey-sur-Mance
Vitrolles,FR,,,Vitrolles
Vitrolles,FR,,,Vitrolles
Vitrolles,FR,,,Vitrolles
Vitry-Aux-Loges,FR,,,Vitry-Aux-Loges
Vitry-en-Artois,FR,,,Vitry-en-Artois
Vitry-la-Ville,FR,,,Vitry-la-Ville
Vitry-le-Francois,FR,,,Vitry-le-Francois
Vitry-Sur-Loire,FR,,,Vitry-Sur-Loire
Vitry-sur-Seine,FR,,,Vitry-sur-Seine
Vitteaux,FR,,,Vitteaux
Vittefleur,FR,,,Vittefleur
Vittel,FR,,,Vittel
Viuz-en-Sallaz,FR,,,Viuz-en-Sallaz
Vivier-au-Court,FR,,,Vivier-au-Court
Viviers,FR,,,Viviers
Viviers-Du-Lac,FR,,,Viviers-Du-Lac
Viviers-le-Gras,FR,,,Viviers-le-Gras
Viviez,FR,,,Viviez
Vivoin,FR,,,Vivoin
Vivonne,FR,,,Vivonne
Vivy,FR,,,Vivy
Vix,FR,,,Vix
Vizille,FR,,,Vizille
Voegtlinshoffen,FR,,,Voegtlinshoffen
Voellerdingen,FR,,,Voellerdingen
Voeuil-et-Giget,FR,,,Voeuil-et-Giget
Voglans,FR,,,Voglans
Vognes,FR,,,Vognes
Vogue,FR,,,Vogue
Void-Vacon,FR,,,Void-Vacon
Voigny,FR,,,Voigny
Voiron,FR,,,Voiron
Voisins-le-Bretonneux,FR,,,Voisins-le-Bretonneux
Voiteur,FR,,,Voiteur
Voivres-les-le-Mans,FR,,,Voivres-les-le-Mans
Volesvres,FR,,,Volesvres
Volgelsheim,FR,,,Volgelsheim
Vollore-Montagne,FR,,,Vollore-Montagne
Volnay,FR,,,Volnay
Volstroff,FR,,,Volstroff
Volvic,FR,,,Volvic
Volx,FR,,,Volx
Vomecourt,FR,,,Vomecourt
Vonges,FR,,,Vonges
Vonnas,FR,,,Vonnas
Voray-sur-l'Ognon,FR,,,Voray-sur-l'Ognon
Voreppe,FR,,,Voreppe
Vorly,FR,,,Vorly
Vosne-Romanee,FR,,,Vosne-Romanee
Vouarces,FR,,,Vouarces
Vouciennes,FR,,,Vouciennes
Vouecourt,FR,,,Vouecourt
Vougeot,FR,,,Vougeot
Vouglans,FR,,,Vouglans
Vougy,FR,,,Vougy
Vouille,FR,,,Vouille
Voujeaucourt,FR,,,Voujeaucourt
Voulangis,FR,,,Voulangis
Voulpaix,FR,,,Voulpaix
Vouneuil-sous-Biard,FR,,,Vouneuil-sous-Biard
Vourles,FR,,,Vourles
Voutre,FR,,,Voutre
Vouvray,FR,,,Vouvray
Vouzan,FR,,,Vouzan
Vouzeron,FR,,,Vouzeron
Vouziers,FR,,,Vouziers
Vouzon,FR,,,Vouzon
Voves,FR,,,Voves
Voyenne,FR,,,Voyenne
Vrigne-aux-Bois,FR,,,Vrigne-aux-Bois
Vrigny,FR,,,Vrigny
Vue,FR,,,Vue
Vulaines-sur-Seine,FR,,,Vulaines-sur-Seine
Vulbens,FR,,,Vulbens
Wacquemoulin,FR,,,Wacquemoulin
Wadelincourt,FR,,,Wadelincourt
Wahagnies,FR,,,Wahagnies
Wailly-Beaucamp,FR,,,Wailly-Beaucamp
Waldhambach,FR,,,Waldhambach
Waldwisse,FR,,,Waldwisse
Walheim,FR,,,Walheim
Wallers,FR,,,Wallers
Waltembourg,FR,,,Waltembourg
Wambrechies,FR,,,Wambrechies
Wancourt,FR,,,Wancourt
Wangen,FR,,,Wangen
Wanquetin,FR,,,Wanquetin
Warcq,FR,,,Warcq
Wargnies-le-Grand,FR,,,Wargnies-le-Grand
Warhem,FR,,,Warhem
Warluis,FR,,,Warluis
Warneton,FR,,,Warneton
Wasnes-au-Bac,FR,,,Wasnes-au-Bac
Wasquehal,FR,,,Wasquehal
Wasselonne,FR,,,Wasselonne
Wasserbourg,FR,,,Wasserbourg
Wassigny,FR,,,Wassigny
Wassy,FR,,,Wassy
Watten,FR,,,Watten
Wattignies,FR,,,Wattignies
Wattrelos,FR,,,Wattrelos
Wattwiller,FR,,,Wattwiller
Wavrans-sur-L'Aa,FR,,,Wavrans-sur-L'Aa
Wavrans-sur-Ternoise,FR,,,Wavrans-sur-Ternoise
Waziers,FR,,,Waziers
Wegscheid,FR,,,Wegscheid
Weiterswiller,FR,,,Weiterswiller
Wentzwiller,FR,,,Wentzwiller
Wervicq-Sud,FR,,,Wervicq-Sud
Westhalten,FR,,,Westhalten
Westhoffen,FR,,,Westhoffen
Wettolsheim,FR,,,Wettolsheim
Weyersheim,FR,,,Weyersheim
Wierre-Effroy,FR,,,Wierre-Effroy
Wihr-au-Val,FR,,,Wihr-au-Val
Willems,FR,,,Willems
Wilwisheim,FR,,,Wilwisheim
Wimereux,FR,,,Wimereux
Wimille,FR,,,Wimille
Wimmenau,FR,,,Wimmenau
Wingen,FR,,,Wingen
Wingen-sur-Moder,FR,,,Wingen-sur-Moder
Wingersheim,FR,,,Wingersheim
Wingles,FR,,,Wingles
Winnezeele,FR,,,Winnezeele
Wintzenheim,FR,,,Wintzenheim
Wisches,FR,,,Wisches
Wisembach,FR,,,Wisembach
Wismes,FR,,,Wismes
Wissant,FR,,,Wissant
Wissembourg,FR,,,Wissembourg
Wissous,FR,,,Wissous
Witry-les-Reims,FR,,,Witry-les-Reims
Wittelsheim,FR,,,Wittelsheim
Wittenheim,FR,,,Wittenheim
Wittisheim,FR,,,Wittisheim
Wizernes,FR,,,Wizernes
Woel,FR,,,Woel
Woerth,FR,,,Woerth
Woerth,FR,,,Woerth
Woincourt,FR,,,Woincourt
Woippy,FR,,,Woippy
Wolfgantzen,FR,,,Wolfgantzen
Wolfisheim,FR,,,Wolfisheim
Wolxheim,FR,,,Wolxheim
Wormhout,FR,,,Wormhout
Woustviller,FR,,,Woustviller
Xermamenil,FR,,,Xermamenil
Xertigny,FR,,,Xertigny
Xeuilley,FR,,,Xeuilley
Xonrupt-Longemer,FR,,,Xonrupt-Longemer
Yainville,FR,,,Yainville
Ychoux,FR,,,Ychoux
Ydes,FR,,,Ydes
Yebles,FR,,,Yebles
Yenne,FR,,,Yenne
Yerres,FR,,,Yerres
Yerville,FR,,,Yerville
Yffiniac,FR,,,Yffiniac
Ygos-Saint-Saturnin,FR,,,Ygos-Saint-Saturnin
Ymeray,FR,,,Ymeray
Yolet,FR,,,Yolet
Youx,FR,,,Youx
Yssingeaux,FR,,,Yssingeaux
Ytrac,FR,,,Ytrac
Yutz,FR,,,Yutz
Yves,FR,,,Yves
Yvetot,FR,,,Yvetot
Yviers,FR,,,Yviers
Yvoy-le-Marron,FR,,,Yvoy-le-Marron
Yvrac,FR,,,Yvrac
Yvre-le-Polin,FR,,,Yvre-le-Polin
Yvre-l'Eveque,FR,,,Yvre-l'Eveque
Yzeure,FR,,,Yzeure
Yzeures-sur-Creuse,FR,,,Yzeures-sur-Creuse
Zaessingue,FR,,,Zaessingue
Zellenberg,FR,,,Zellenberg
Zellwiller,FR,,,Zellwiller
Zetting,FR,,,Zetting
Zilia,FR,,,Zilia
Zinswiller,FR,,,Zinswiller
Zoteux,FR,,,Zoteux
Akieni,GA,,,Akieni
Alowe,GA,,,Alowe
Belleville,GA,,,Belleville
Biawonque,GA,,,Biawonque
Bitam,GA,,,Bitam
Bongo,GA,,,Bongo
Booue,GA,,,Booue
Cap Lopez,GA,,,Cap Lopez
Cocobeach,GA,,,Cocobeach
Equata,GA,1,Estuaire,Equata
Etame FPSO,GA,,,Etame FPSO
Fougamou,GA,,,Fougamou
Franceville,GA,,,Franceville
Gamba,GA,,,Gamba
Iguela,GA,,,Iguela
Kongobouma,GA,,,Kongobouma
Koulamoutou,GA,,,Koulamoutou
Lambarene,GA,,,Lambarene
Lastoursville,GA,7,Ogooue-Lolo,Lastoursville
Leconi,GA,,,Leconi
Libreville,GA,,,Libreville
Lucina,GA,,,Lucina
Makokou,GA,,,Makokou
Mandji,GA,,,Mandji
Manega,GA,,,Manega
Mayoumba,GA,,,Mayoumba
Mayumba,GA,5,Nyanga,Mayumba
Mbigou,GA,,,Mbigou
M'bya Terminal,GA,,,M'bya Terminal
Medouneu,GA,,,Medouneu
Mekambo,GA,,,Mekambo
Mevang,GA,,,Mevang
Miele Mimbale,GA,,,Miele Mimbale
Minvoul,GA,9,Woleu-Ntem,Minvoul
Mitzic,GA,,,Mitzic
Moabi,GA,,,Moabi
Moanda,GA,,,Moanda
Mouila,GA,,,Mouila
Mvengue,GA,,,Mvengue
Ndende,GA,,,Ndende
Ndjole,GA,,,Ndjole
Nkan,GA,1,Estuaire,Nkan
Nyanga,GA,5,Nyanga,Nyanga
Oguandjo Terminal,GA,,,Oguandjo Terminal
Okondja,GA,,,Okondja
Omboue,GA,,,Omboue
Ouanga,GA,,,Ouanga
Owendo,GA,,,Owendo
Oyem,GA,,,Oyem
Port Gentil,GA,,,Port Gentil
Sette Cama,GA,,,Sette Cama
Tchatamba,GA,,,Tchatamba
Tchibanga,GA,,,Tchibanga
Wagny,GA,,,Wagny
Wora Na Ye,GA,,,Wora Na Ye
Abbeystead,GB,,,Abbeystead
Abbots Bromley,GB,,,Abbots Bromley
Abbots Langley,GB,,,Abbots Langley
Abbots Morton,GB,,,Abbots Morton
Abbotsbury,GB,,,Abbotsbury
Abbotsley,GB,,,Abbotsley
Aber Soch (Abersoch),GB,,,Aber Soch (Abersoch)
Aberaeron,GB,,,Aberaeron
Aberbargoed,GB,,,Aberbargoed
Aberbeeg,GB,,,Aberbeeg
Abercanaid,GB,,,Abercanaid
Abercarn,GB,,,Abercarn
Abercastle,GB,,,Abercastle
Abercraf,GB,,,Abercraf
Abercych,GB,,,Abercych
Abercynon,GB,,,Abercynon
Aberdare,GB,,,Aberdare
Aberdaron,GB,,,Aberdaron
Aberdeen,GB,,,Aberdeen
Aberdour,GB,,,Aberdour
Aberdovey,GB,,,Aberdovey
Aberdyfi (Aberdovey),GB,,,Aberdyfi (Aberdovey)
Aberfeldy,GB,,,Aberfeldy
Aberffraw,GB,,,Aberffraw
Aberfoyle,GB,,,Aberfoyle
Abergavenny,GB,,,Abergavenny
Abergele,GB,,,Abergele
Aberlady,GB,,,Aberlady
Aberlour,GB,,,Aberlour
Abermule,GB,,,Abermule
Abernyte,GB,,,Abernyte
Aberporth,GB,,,Aberporth
Abertillery,GB,,,Abertillery
Aberystwyth,GB,,,Aberystwyth
Abingdon,GB,,,Abingdon
Abington,GB,,,Abington
Aboyne,GB,,,Aboyne
Abram,GB,,,Abram
Abridge,GB,,,Abridge
Accrington,GB,,,Accrington
Acharacle,GB,,,Acharacle
A'Chill,GB,,,A'Chill
Achiltibuie,GB,,,Achiltibuie
Achnacroish,GB,,,Achnacroish
Acklam,GB,,,Acklam
Ackworth,GB,,,Ackworth
Ackworth Moor Top,GB,,,Ackworth Moor Top
Acle,GB,,,Acle
Acocks Green/Birmingham,GB,,,Acocks Green/Birmingham
Acton,GB,,,Acton
Acton Grange,GB,,,Acton Grange
Acton Turville,GB,,,Acton Turville
Acton Sudbury,GB,,,Acton Sudbury
Adbaston,GB,,,Adbaston
Adderbury,GB,,,Adderbury
Addiewell,GB,,,Addiewell
Addingham,GB,,,Addingham
Addington,GB,,,Addington
Addlestone,GB,,,Addlestone
Addlethopre,GB,,,Addlethopre
Adlington,GB,,,Adlington
Adlington,GB,,,Adlington
Admaston,GB,,,Admaston
Adversane,GB,,,Adversane
Adwick le Street,GB,,,Adwick le Street
Aghadowey,GB,,,Aghadowey
Ahoghill,GB,,,Ahoghill
Ailsworth,GB,,,Ailsworth
Aintree,GB,,,Aintree
Aird Ma Ruibhe,GB,,,Aird Ma Ruibhe
Aird Mhor (Ardmhor),GB,,,Aird Mhor (Ardmhor)
Airdrie,GB,,,Airdrie
Airlie,GB,,,Airlie
Airth,GB,,,Airth
Aith,GB,,,Aith
Alba Oil Field,GB,,,Alba Oil Field
Albourne,GB,,,Albourne
Albrighton,GB,,,Albrighton
Albrighton,GB,,,Albrighton
Alcester,GB,,,Alcester
Alconbury,GB,,,Alconbury
Alconbury Weston,GB,,,Alconbury Weston
Aldborough,GB,,,Aldborough
Aldbourne,GB,,,Aldbourne
Aldbury,GB,,,Aldbury
Aldebourne,GB,,,Aldebourne
Aldeburgh,GB,,,Aldeburgh
Aldenham,GB,,,Aldenham
Alderley Edge,GB,,,Alderley Edge
Aldermaston,GB,,,Aldermaston
Alderminster,GB,,,Alderminster
Aldersgate,GB,,,Aldersgate
Aldershot,GB,,,Aldershot
Aldham,GB,,,Aldham
Aldington,GB,,,Aldington
Aldridge,GB,,,Aldridge
Aldworth,GB,,,Aldworth
Alexandria,GB,,,Alexandria
Alford,GB,,,Alford
Alford,GB,,,Alford
Alfreton,GB,,,Alfreton
Alfriston,GB,,,Alfriston
Allestree,GB,,,Allestree
Allington,GB,,,Allington
Allington,GB,,,Allington
Alloa,GB,,,Alloa
Almondsbury,GB,,,Almondsbury
Alness,GB,,,Alness
Alnmouth,GB,,,Alnmouth
Alnwick,GB,,,Alnwick
Alperton,GB,,,Alperton
Alphington,GB,,,Alphington
Alresford,GB,,,Alresford
Alrewas,GB,,,Alrewas
Alsager,GB,,,Alsager
Alston,GB,,,Alston
Altham,GB,,,Altham
Althorpe,GB,,,Althorpe
Alton,GB,,,Alton
Alton,GB,,,Alton
Altrincham,GB,,,Altrincham
Alva,GB,,,Alva
Alvechurch,GB,,,Alvechurch
Alveley,GB,,,Alveley
Alveston,GB,,,Alveston
Alyth,GB,,,Alyth
Ambergate,GB,,,Ambergate
Amble,GB,,,Amble
Ambleside,GB,,,Ambleside
Amersham,GB,,,Amersham
Amesbury,GB,,,Amesbury
Amlwch,GB,,,Amlwch
Ammanford,GB,,,Ammanford
Ampthill,GB,,,Ampthill
Anasuria,GB,SCT,Scotland,Anasuria
Ancaster,GB,,,Ancaster
Anderton,GB,,,Anderton
Andover,GB,,,Andover
Andoversford,GB,,,Andoversford
Anglesey,GB,,,Anglesey
Anlaby,GB,,,Anlaby
Annalong,GB,,,Annalong
Annan,GB,,,Annan
Annesley,GB,,,Annesley
Annesley Woodhouse,GB,,,Annesley Woodhouse
Annfield Plain,GB,,,Annfield Plain
Anstruther,GB,,,Anstruther
Ansty,GB,,,Ansty
Ansty,GB,,,Ansty
Antrim,GB,,,Antrim
Apperley Bridge,GB,,,Apperley Bridge
Appin,GB,,,Appin
Appleby,GB,,,Appleby
Applecross,GB,,,Applecross
Appledore,GB,,,Appledore
Appleton,GB,,,Appleton
Appleton Thorn,GB,,,Appleton Thorn
Appley Bridge,GB,,,Appley Bridge
Arboe (Ardboe),GB,,,Arboe (Ardboe)
Arbroath,GB,,,Arbroath
Ardbeg,GB,,,Ardbeg
Ardentinny,GB,,,Ardentinny
Ardersier,GB,,,Ardersier
Ardfern,GB,,,Ardfern
Ardglass,GB,,,Ardglass
Ardgour,GB,,,Ardgour
Ardkeen,GB,,,Ardkeen
Ardley,GB,,,Ardley
Ardmaleish,GB,,,Ardmaleish
Ardminish Gigha Island,GB,,,Ardminish Gigha Island
Ardnagowan,GB,,,Ardnagowan
Ardnamurchan,GB,,,Ardnamurchan
Ardrishaig,GB,,,Ardrishaig
Ardrossan,GB,,,Ardrossan
Ardsley East = Ardsley,GB,,,Ardsley East = Ardsley
Ardveenish,GB,,,Ardveenish
Ardwick,GB,,,Ardwick
Ardyne,GB,,,Ardyne
Argyll,GB,,,Argyll
Arinagour,GB,,,Arinagour
Arisaig,GB,,,Arisaig
Arkholme,GB,,,Arkholme
Arlesey,GB,,,Arlesey
Arley,GB,,,Arley
Arlington,GB,,,Arlington
Armadale,GB,,,Armadale
Armadale Isle of Skye,GB,,,Armadale Isle of Skye
Armagh,GB,,,Armagh
Arminghall,GB,,,Arminghall
Armitage,GB,,,Armitage
Armthorpe,GB,,,Armthorpe
Arnesby,GB,,,Arnesby
Arnish,GB,,,Arnish
Arnold,GB,,,Arnold
Arran,GB,,,Arran
Arrington,GB,,,Arrington
Arrochar,GB,,,Arrochar
Arthog,GB,,,Arthog
Artigarvan,GB,,,Artigarvan
Arundel,GB,,,Arundel
Ascot,GB,,,Ascot
Ash,GB,,,Ash
Ash Vale,GB,,,Ash Vale
Ashampstead,GB,,,Ashampstead
Ashbocking,GB,,,Ashbocking
Ashbourne,GB,,,Ashbourne
Ashburton,GB,,,Ashburton
Ashby de la Zouch,GB,,,Ashby de la Zouch
Ashchurch,GB,,,Ashchurch
Ashcott,GB,,,Ashcott
Asheldham,GB,,,Asheldham
Ashford,GB,,,Ashford
Ashford,GB,,,Ashford
Ashington,GB,,,Ashington
Ashington,GB,,,Ashington
Ashley,GB,,,Ashley
Ashley,GB,,,Ashley
Ashley,GB,,,Ashley
Ashtead/London,GB,,,Ashtead/London
Ashton,GB,,,Ashton
Ashton in Makerfield,GB,,,Ashton in Makerfield
Ashton Keynes,GB,,,Ashton Keynes
Ashton under Lyne,GB,,,Ashton under Lyne
Ashurst,GB,,,Ashurst
Ashwater,GB,,,Ashwater
Ashwell,GB,,,Ashwell
Ashwellthorpe,GB,,,Ashwellthorpe
Askam In Furness,GB,,,Askam In Furness
Askern,GB,,,Askern
Askham,GB,,,Askham
Aslacton,GB,,,Aslacton
Aspall,GB,,,Aspall
Aspatria,GB,,,Aspatria
Aspull,GB,,,Aspull
Astley,GB,,,Astley
Astley Abbotts,GB,,,Astley Abbotts
Aston,GB,,,Aston
Aston,GB,,,Aston
Aston,GB,,,Aston
Aston,GB,,,Aston
Aston Cantlow,GB,,,Aston Cantlow
Aston Clinton,GB,,,Aston Clinton
Aston Somerville,GB,,,Aston Somerville
Atcham,GB,,,Atcham
Athelstaneford,GB,,,Athelstaneford
Athena FPSO,GB,,,Athena FPSO
Atherstone,GB,,,Atherstone
Atherton,GB,,,Atherton
Attenborough,GB,,,Attenborough
Attercliffe,GB,,,Attercliffe
Attleborough,GB,,,Attleborough
Auchinleck,GB,,,Auchinleck
Auchnacraig,GB,,,Auchnacraig
Auchterarder,GB,,,Auchterarder
Auchterhouse,GB,,,Auchterhouse
Auchtermuchty,GB,,,Auchtermuchty
Auckengill,GB,,,Auckengill
Audenshaw,GB,,,Audenshaw
Audlem,GB,,,Audlem
Augher,GB,,,Augher
Aughnacloy,GB,,,Aughnacloy
Aultbea,GB,,,Aultbea
Austrey,GB,,,Austrey
Aveley,GB,,,Aveley
Aviemore,GB,,,Aviemore
Avoch,GB,,,Avoch
Avonmouth,GB,,,Avonmouth
Axbridge,GB,,,Axbridge
Axminster,GB,,,Axminster
Axmouth,GB,,,Axmouth
Aycliffe,GB,,,Aycliffe
Aylesbeare,GB,,,Aylesbeare
Aylesbury,GB,,,Aylesbury
Aylesford,GB,,,Aylesford
Aylesham,GB,,,Aylesham
Aylestone,GB,,,Aylestone
Aylsham,GB,,,Aylsham
Aymestrey,GB,,,Aymestrey
Aynho,GB,,,Aynho
Ayr,GB,,,Ayr
Back,GB,,,Back
Backaland Eday,GB,,,Backaland Eday
Bacup,GB,,,Bacup
Badminton,GB,,,Badminton
Bagillt,GB,,,Bagillt
Baginton,GB,,,Baginton
Baglan,GB,,,Baglan
Bagshot,GB,,,Bagshot
Bagstone,GB,,,Bagstone
Bagworth,GB,,,Bagworth
Baildon,GB,,,Baildon
Baile Mor Iona,GB,,,Baile Mor Iona
Bailleston,GB,,,Bailleston
Bakewell,GB,,,Bakewell
Bala,GB,,,Bala
Balbeggie,GB,,,Balbeggie
Balbriggan,GB,,,Balbriggan
Balcombe,GB,,,Balcombe
Balderstone,GB,,,Balderstone
Balderton,GB,,,Balderton
Baldirton,GB,,,Baldirton
Baldock,GB,,,Baldock
Balerno,GB,,,Balerno
Balfron,GB,,,Balfron
Balintore,GB,,,Balintore
Ballachulish,GB,,,Ballachulish
Ballantrae,GB,,,Ballantrae
Ballater,GB,,,Ballater
Ballinamallard,GB,,,Ballinamallard
Ballindalloch,GB,,,Ballindalloch
Ballindalloch,GB,,,Ballindalloch
Ballingry,GB,,,Ballingry
Ballintoy,GB,,,Ballintoy
Bally Kelly,GB,,,Bally Kelly
Ballycastle,GB,,,Ballycastle
Ballyclare,GB,,,Ballyclare
Ballydorn,GB,,,Ballydorn
Ballygawley,GB,,,Ballygawley
Ballygowan,GB,,,Ballygowan
Ballygown,GB,,,Ballygown
Ballygrant,GB,,,Ballygrant
Ballyhalbert,GB,,,Ballyhalbert
Ballylumford,GB,,,Ballylumford
Ballymartin,GB,,,Ballymartin
Ballymena,GB,,,Ballymena
Ballymoney,GB,,,Ballymoney
Ballynahinch,GB,,,Ballynahinch
Ballywalter,GB,,,Ballywalter
Balmacara,GB,,,Balmacara
Balmedie,GB,,,Balmedie
Balmoral,GB,,,Balmoral
Balnabruaich,GB,,,Balnabruaich
Balsall Common,GB,,,Balsall Common
Balsall Heath,GB,,,Balsall Heath
Baltasound,GB,,,Baltasound
Baltic Wharf,GB,,,Baltic Wharf
Balvicar,GB,,,Balvicar
Bamberbridge,GB,,,Bamberbridge
Bamford,GB,,,Bamford
Bampton,GB,,,Bampton
Bampton,GB,,,Bampton
Banbridge,GB,,,Banbridge
Banbury,GB,,,Banbury
Banchory,GB,,,Banchory
Banchory - Devenick,GB,,,Banchory - Devenick
Banff,GB,,,Banff
Banff Offshore,GB,,,Banff Offshore
Bangor,GB,,,Bangor
Bangor,GB,,,Bangor
Bangor-is-y-coed,GB,,,Bangor-is-y-coed
Bankfoot,GB,,,Bankfoot
Banks,GB,,,Banks
Bannockburn,GB,,,Bannockburn
Banstead,GB,,,Banstead
Bar Hill,GB,,,Bar Hill
Bar Light,GB,,,Bar Light
Barcaldine,GB,,,Barcaldine
Bardney,GB,,,Bardney
Bardon,GB,,,Bardon
Bardon Hill,GB,,,Bardon Hill
Bardsea,GB,,,Bardsea
Bardsley,GB,,,Bardsley
Bargoed,GB,,,Bargoed
Barking,GB,,,Barking
Barking/London,GB,,,Barking/London
